location,EW,EW_start_date,cases,p_rt1,p_inc100k,alert,Rt,transmission,epidemic_threshold
C,201519,2015-05-10,153,0.010316537,171.77115,4,0.78004456,0,2
C,201520,2015-05-17,132,0.008381434,148.19472,4,0.75994205,0,2
C,201521,2015-05-24,75,2.1433846e-07,84.201546,4,0.5001326,0,2
C,201522,2015-05-31,70,8.3660925e-05,78.58811,4,0.5753229,0,2
C,201523,2015-06-07,51,0.0003902903,57.25705,4,0.5629782,0,2
C,201524,2015-06-14,72,0.56252223,80.83348,4,1.0266732,0,2
C,201525,2015-06-21,36,0.0047783847,40.41674,1,0.58723134,0,1
C,201526,2015-06-28,47,0.1754567,52.7663,1,0.8327055,0,2
C,201527,2015-07-05,29,0.0150859635,32.55793,1,0.60674304,0,1
C,201528,2015-07-12,31,0.13421819,34.803307,1,0.76970905,0,1
C,201529,2015-07-19,37,0.6071802,41.53943,1,1.0659628,0,1
C,201530,2015-07-26,20,0.044484627,22.453745,1,0.6225888,0,1
C,201531,2015-08-02,26,0.28245017,29.189869,1,0.8585364,0,1
C,201532,2015-08-09,21,0.2237442,23.576433,1,0.8025867,0,1
C,201533,2015-08-16,40,0.9737619,44.90749,1,1.626549,1,1
C,201534,2015-08-23,27,0.49706894,30.312555,1,0.9980187,0,1
C,201535,2015-08-30,15,0.011781612,16.84031,1,0.5020156,0,1
C,201536,2015-09-06,28,0.5625292,31.435244,1,1.0430889,0,1
C,201537,2015-09-13,34,0.9215813,38.171368,1,1.4539586,0,1
C,201538,2015-09-20,44,0.9790287,49.39824,1,1.627193,1,2
C,201539,2015-09-27,40,0.75553745,44.90749,1,1.1736925,0,1
C,201540,2015-10-04,30,0.14616221,33.68062,1,0.7759774,0,1
C,201541,2015-10-11,44,0.7399337,49.39824,1,1.1518035,0,2
C,201542,2015-10-18,44,0.7760822,49.39824,4,1.1828127,0,2
C,201543,2015-10-25,43,0.6237162,48.27555,1,1.071247,0,1
C,201544,2015-11-01,34,0.17100015,38.171368,1,0.80485666,0,1
C,201545,2015-11-08,44,0.6316236,49.39824,1,1.0753263,0,2
C,201546,2015-11-15,43,0.6502584,48.27555,1,1.0882831,0,1
C,201547,2015-11-22,35,0.2586077,39.294056,1,0.8621234,0,1
C,201548,2015-11-29,37,0.35292357,41.53943,1,0.91811216,0,1
C,201549,2015-12-06,58,0.9741523,65.11586,1,1.4877815,1,2
C,201550,2015-12-13,26,0.030541198,29.189869,1,0.63123447,0,1
C,201551,2015-12-20,31,0.09459842,34.803307,1,0.7355956,0,1
C,201552,2015-12-27,15,0.0019910831,16.84031,1,0.43009076,0,1
C,201601,2016-01-03,41,0.94585747,46.030178,1,1.4747224,0,1
C,201602,2016-01-10,53,0.99763215,59.502426,1,1.8973726,1,2
C,201603,2016-01-17,54,0.95863134,60.62511,4,1.4391204,1,2
C,201604,2016-01-24,21,0.000861616,23.576433,1,0.45439017,0,1
C,201605,2016-01-31,36,0.19345872,40.41674,1,0.82423836,0,1
C,201606,2016-02-07,41,0.7398246,46.030178,1,1.1577321,0,1
C,201607,2016-02-14,68,0.9991957,76.342735,1,1.8788993,1,2
C,201608,2016-02-21,42,0.36649844,47.152866,1,0.9298311,0,1
C,201609,2016-02-28,55,0.60604596,61.7478,2,1.0531315,0,2
C,201610,2016-03-06,37,0.06784734,41.53943,2,0.727034,0,1
C,201611,2016-03-13,30,0.028188553,33.68062,2,0.6446735,0,1
C,201612,2016-03-20,63,0.98385465,70.7293,2,1.5252637,1,2
C,201613,2016-03-27,42,0.5176328,47.152866,2,1.0096697,0,1
C,201614,2016-04-03,53,0.703392,59.502426,2,1.1119523,0,2
C,201615,2016-04-10,56,0.7328808,62.870487,4,1.1281496,0,2
C,201616,2016-04-17,55,0.63824713,61.7478,4,1.0707473,0,2
C,201617,2016-04-24,37,0.044457883,41.53943,1,0.6978213,0,1
C,201618,2016-05-01,36,0.07149697,40.41674,1,0.728083,0,1
C,201619,2016-05-08,40,0.4034862,44.90749,1,0.9477789,0,1
C,201620,2016-05-15,49,0.86163884,55.011677,1,1.2608048,0,2
C,201621,2016-05-22,36,0.293995,40.41674,1,0.88413274,0,1
C,201622,2016-05-29,38,0.3223571,42.662117,1,0.9025121,0,1
C,201623,2016-06-05,46,0.7342128,51.643616,1,1.143676,0,2
C,201624,2016-06-12,41,0.54255956,46.030178,1,1.023906,0,1
C,201625,2016-06-19,44,0.58540905,49.39824,1,1.0473976,0,2
C,201626,2016-06-26,27,0.03566,30.312555,1,0.6457851,0,1
C,201627,2016-07-03,25,0.04881298,28.067183,1,0.65765023,0,1
C,201628,2016-07-10,28,0.32829925,31.435244,1,0.89166856,0,1
C,201629,2016-07-17,28,0.5346833,31.435244,1,1.023496,0,1
C,201630,2016-07-24,16,0.050741076,17.962996,1,0.60338646,0,1
C,201631,2016-07-31,26,0.5732416,29.189869,1,1.0527916,0,1
C,201632,2016-08-07,9,0.009630953,10.104185,1,0.41740802,0,1
C,201633,2016-08-14,21,0.6132345,23.576433,1,1.0940461,0,1
C,201634,2016-08-21,19,0.6333249,21.331059,1,1.1189197,0,1
C,201635,2016-08-28,16,0.3967941,17.962996,1,0.914532,0,1
C,201636,2016-09-04,16,0.3641659,17.962996,1,0.8888886,0,1
C,201637,2016-09-11,6,0.011346847,6.7361236,1,0.3669007,0,1
C,201638,2016-09-18,11,0.30899248,12.34956,1,0.8196432,0,1
C,201639,2016-09-25,9,0.37569317,10.104185,1,0.8684185,0,1
C,201640,2016-10-02,10,0.5465,11.226872,1,1.0531665,0,1
C,201641,2016-10-09,20,0.96690536,22.453745,1,1.9706938,1,1
C,201642,2016-10-16,13,0.55374193,14.594934,1,1.0542438,0,1
C,201643,2016-10-23,13,0.3657038,14.594934,1,0.8794747,0,1
C,201644,2016-10-30,7,0.054870673,7.858811,1,0.4953824,0,1
C,201645,2016-11-06,10,0.3555631,11.226872,1,0.8553638,0,1
C,201646,2016-11-13,19,0.9526617,21.331059,2,1.8672076,1,1
C,201647,2016-11-20,17,0.82960576,19.085684,1,1.421322,0,1
C,201648,2016-11-27,16,0.54217064,17.962996,1,1.037998,0,1
C,201649,2016-12-04,23,0.82874495,25.821808,1,1.3477501,0,1
C,201650,2016-12-11,10,0.06794926,11.226872,2,0.5658375,0,1
C,201651,2016-12-18,14,0.27904817,15.717622,2,0.8127162,0,1
C,201652,2016-12-25,35,0.9970755,39.294056,2,2.2188723,1,1
C,201701,2017-01-01,45,0.9991222,50.520927,2,2.2256873,1,2
C,201702,2017-01-08,33,0.6158523,37.04868,2,1.0761467,0,1
C,201703,2017-01-15,24,0.05209636,26.944494,2,0.65743536,0,1
C,201704,2017-01-22,44,0.8679777,49.39824,2,1.2869343,0,2
C,201705,2017-01-29,43,0.8730571,48.27555,2,1.2985221,0,1
C,201706,2017-02-05,71,0.9987354,79.71079,2,1.7936224,1,2
C,201707,2017-02-12,43,0.27314764,48.27555,1,0.8820355,0,1
C,201708,2017-02-19,28,0.0023390339,31.435244,1,0.5269836,0,1
C,201709,2017-02-26,35,0.11898073,39.294056,1,0.7689067,0,1
C,201710,2017-03-05,46,0.8521394,51.643616,2,1.2582904,0,2
C,201711,2017-03-12,40,0.6489093,44.90749,2,1.0907937,0,1
C,201712,2017-03-19,24,0.024480067,26.944494,2,0.6074901,0,1
C,201713,2017-03-26,24,0.055882603,26.944494,2,0.6627809,0,1
C,201714,2017-04-02,32,0.6293226,35.92599,2,1.0872903,0,1
C,201715,2017-04-09,18,0.09930359,20.20837,2,0.6801425,0,1
C,201716,2017-04-16,15,0.0507685,16.84031,2,0.594812,0,1
C,201717,2017-04-23,10,0.025657317,11.226872,1,0.48777956,0,1
C,201718,2017-04-30,23,0.87800455,25.821808,1,1.4521619,0,1
C,201719,2017-05-07,23,0.8884356,25.821808,1,1.4797652,0,1
C,201720,2017-05-14,29,0.91327417,32.55793,1,1.4780535,0,1
C,201721,2017-05-21,38,0.95887077,42.662117,2,1.5561875,1,1
C,201722,2017-05-28,20,0.10372689,22.453745,2,0.6969247,0,1
C,201723,2017-06-04,24,0.21796359,26.944494,1,0.8092459,0,1
C,201724,2017-06-11,13,0.020892275,14.594934,1,0.51274616,0,1
C,201725,2017-06-18,26,0.7623148,29.189869,1,1.2295059,0,1
C,201726,2017-06-25,15,0.2260742,16.84031,1,0.7753222,0,1
C,201727,2017-07-02,23,0.69059545,25.821808,1,1.1628482,0,1
C,201728,2017-07-09,15,0.22052562,16.84031,1,0.77075076,0,1
C,201729,2017-07-16,21,0.6233047,23.576433,1,1.1033337,0,1
C,201730,2017-07-23,7,0.011646766,7.858811,1,0.39028412,0,1
C,201731,2017-07-30,17,0.5748453,19.085684,1,1.067118,0,1
C,201732,2017-08-06,8,0.11812603,8.981498,1,0.60000354,0,1
C,201733,2017-08-13,11,0.39914662,12.34956,1,0.90098435,0,1
C,201734,2017-08-20,15,0.7719017,16.84031,1,1.3333771,0,1
C,201735,2017-08-27,17,0.836745,19.085684,1,1.4378461,0,1
C,201736,2017-09-03,13,0.42480654,14.594934,1,0.9306032,0,1
C,201737,2017-09-10,12,0.28885144,13.472247,1,0.80880344,0,1
C,201738,2017-09-17,7,0.07107919,7.858811,1,0.5207927,0,1
C,201739,2017-09-24,12,0.5620404,13.472247,1,1.0656794,0,1
C,201740,2017-10-01,20,0.9615096,22.453745,1,1.912236,1,1
C,201741,2017-10-08,23,0.9500064,25.821808,1,1.7332182,1,1
C,201742,2017-10-15,31,0.96350443,34.803307,3,1.6707605,1,1
C,201743,2017-10-22,24,0.5296111,26.944494,1,1.0216025,0,1
C,201744,2017-10-29,25,0.43157464,28.067183,2,0.953341,0,1
C,201745,2017-11-05,53,0.9981731,59.502426,1,1.9400742,1,2
C,201746,2017-11-12,61,0.99775165,68.483925,4,1.81132,1,2
C,201747,2017-11-19,106,0.9999982,119.00485,4,2.1582992,1,2
C,201748,2017-11-26,96,0.9809441,107.77798,4,1.3822441,1,2
C,201749,2017-12-03,130,0.9964201,145.94934,4,1.4400972,1,2
C,201750,2017-12-10,157,0.9989062,176.2619,4,1.4616637,1,2
C,201751,2017-12-17,130,0.5964144,145.94934,4,1.0309243,0,2
C,201752,2017-12-24,149,0.7173656,167.2804,4,1.0700016,0,2
C,201801,2017-12-31,147,0.6316218,165.03503,4,1.040334,0,2
C,201802,2018-01-07,188,0.9898982,211.0652,4,1.2904614,1,2
C,201803,2018-01-14,183,0.9142327,205.45177,4,1.1596873,0,2
C,201804,2018-01-21,149,0.103650175,167.2804,4,0.8686115,0,2
C,201805,2018-01-28,137,0.0275397,153.80815,4,0.80322707,0,2
C,201806,2018-02-04,113,0.0060969945,126.86366,4,0.73473984,0,2
C,201807,2018-02-11,107,0.03767196,120.12754,4,0.79517317,0,2
C,201808,2018-02-18,93,0.041989308,104.40991,4,0.7879783,0,2
C,201809,2018-02-25,92,0.16635576,103.28723,4,0.871362,0,2
C,201810,2018-03-04,72,0.032153957,80.83348,4,0.75102085,0,2
C,201811,2018-03-11,86,0.45253283,96.5511,4,0.98209983,0,2
C,201812,2018-03-18,98,0.8748396,110.02335,4,1.1864917,0,2
C,201813,2018-03-25,87,0.54450715,97.67379,4,1.0171264,0,2
C,201814,2018-04-01,119,0.9704799,133.59978,4,1.297853,1,2
C,201815,2018-04-04,128,0.9728103,143.70396,4,1.2916085,1,2
C,201816,2018-04-15,141,0.9620817,158.2989,4,1.2500821,1,2
C,201817,2018-04-22,80,0.0010930847,89.81498,4,0.64809114,0,2
C,201818,2018-04-29,69,0.00018817851,77.46542,4,0.58908963,0,2
C,201819,2018-05-06,69,0.02498975,77.46542,4,0.734788,0,2
C,201820,2018-05-13,48,0.008166854,53.88899,4,0.64543647,0,2
C,201821,2018-05-20,54,0.18430497,60.62511,4,0.8475297,0,2
C,201822,2018-05-27,29,0.0022918954,32.55793,1,0.5313657,0,1
C,201823,2018-06-03,30,0.033217635,33.68062,1,0.65450096,0,1
C,201824,2018-06-10,25,0.07494295,28.067183,1,0.6915369,0,1
C,201825,2018-06-17,26,0.31437904,29.189869,1,0.87909025,0,1
C,201826,2018-06-24,22,0.25608632,24.69912,1,0.82945925,0,1
C,201827,2018-07-01,21,0.2934745,23.576433,1,0.85246354,0,1
C,201828,2018-07-08,16,0.14419724,17.962996,1,0.7111142,0,1
C,201829,2018-07-15,13,0.11389014,14.594934,1,0.656792,0,1
C,201830,2018-07-22,19,0.63582945,21.331059,1,1.1214515,0,1
C,201831,2018-07-29,24,0.894298,26.944494,1,1.482778,0,1
C,201832,2018-08-05,19,0.5316751,21.331059,1,1.0259979,0,1
C,201833,2018-08-12,34,0.95694923,38.171368,1,1.5902095,1,1
C,201834,2018-08-19,30,0.78154314,33.68062,1,1.2335755,0,1
C,201835,2018-08-26,24,0.28344136,26.944494,1,0.8541491,0,1
C,201836,2018-09-02,33,0.6992781,37.04868,1,1.1411172,0,1
C,201837,2018-09-09,29,0.5367017,32.55793,1,1.0244582,0,1
C,201838,2018-09-16,29,0.48273456,32.55793,1,0.98880696,0,1
C,201839,2018-09-23,35,0.73832834,39.294056,1,1.1707834,0,1
C,201840,2018-09-30,25,0.23627387,28.067183,1,0.8251544,0,1
C,201841,2018-10-07,26,0.28841698,29.189869,1,0.86240035,0,1
C,201842,2018-10-14,12,0.0067203925,13.472247,1,0.4431253,0,1
C,201843,2018-10-21,18,0.24572009,20.20837,1,0.8064736,0,1
C,201844,2018-10-28,34,0.98331064,38.171368,1,1.8105788,1,1
C,201845,2018-11-04,21,0.5021948,23.576433,2,1.0016831,0,1
C,201846,2018-11-11,19,0.18803401,21.331059,2,0.7663379,0,1
C,201847,2018-11-18,22,0.4158764,24.69912,2,0.93942523,0,1
C,201848,2018-11-25,44,0.99664474,49.39824,2,1.9750996,1,2
C,201849,2018-12-02,22,0.25732034,24.69912,2,0.8303263,0,1
C,201850,2018-12-09,34,0.6384161,38.171368,1,1.0911657,0,1
C,201851,2018-12-16,42,0.8984574,47.152866,1,1.3464588,0,1
C,201852,2018-12-23,27,0.21809387,30.312555,1,0.8185887,0,1
C,201901,2018-12-30,188,1.0,211.0652,2,4.3668256,1,2
C,201902,2019-01-06,43,0.004403087,48.27555,1,0.608329,0,1
C,201903,2019-01-13,31,1.5002948e-09,34.803307,1,0.3228019,0,1
C,201904,2019-01-20,67,0.23973006,75.22005,1,0.888453,0,2
C,201905,2019-01-27,47,0.31391966,52.7663,4,0.907385,0,2
C,201906,2019-02-03,81,0.99229145,90.93767,4,1.5244306,1,2
C,201907,2019-02-10,109,0.99983877,122.37291,4,1.7485754,1,2
C,201908,2019-02-17,91,0.8274376,102.16454,4,1.1557647,0,2
C,201909,2019-02-24,60,0.005350861,67.36124,4,0.6580257,0,2
C,201910,2019-03-03,58,0.011752123,65.11586,4,0.683005,0,2
C,201911,2019-03-10,64,0.31057128,71.85198,4,0.91827387,0,2
C,201912,2019-03-17,38,0.01083223,42.662117,2,0.62704366,0,1
C,201913,2019-03-24,35,0.019649424,39.294056,2,0.6444646,0,1
C,201914,2019-03-31,60,0.91801965,67.36124,2,1.3110715,0,2
C,201915,2019-04-07,34,0.14513372,38.171368,1,0.7864465,0,1
C,201916,2019-04-14,34,0.11004843,38.171368,1,0.75873625,0,1
C,201917,2019-04-21,26,0.0430479,29.189869,1,0.6535981,0,1
C,201918,2019-04-28,39,0.7386623,43.7848,2,1.16114,0,1
C,201919,2019-05-05,33,0.553438,37.04868,2,1.0336918,0,1
C,201920,2019-05-12,24,0.11144198,26.944494,1,0.72452253,0,1
C,201921,2019-05-19,34,0.6073641,38.171368,1,1.0690469,0,1
C,201922,2019-05-26,43,0.9320678,48.27555,1,1.4175633,0,1
C,201923,2019-06-02,35,0.5663714,39.294056,1,1.0409282,0,1
C,201924,2019-06-09,33,0.31193656,37.04868,2,0.88997984,0,1
C,201925,2019-06-16,27,0.13249683,30.312555,2,0.755096,0,1
C,201926,2019-06-23,32,0.4814617,35.92599,2,0.988553,0,1
C,201927,2019-06-30,38,0.8146519,42.662117,2,1.2403694,0,1
C,201928,2019-07-07,37,0.7093207,41.53943,1,1.1407592,0,1
C,201929,2019-07-14,41,0.72950536,46.030178,1,1.149162,0,1
C,201930,2019-07-21,38,0.5101346,42.662117,1,1.005822,0,1
C,201931,2019-07-28,49,0.849172,55.011677,1,1.2453258,0,2
C,201932,2019-08-04,39,0.40190434,43.7848,1,0.94629836,0,1
C,201933,2019-08-11,30,0.07412295,33.68062,1,0.7111973,0,1
C,201934,2019-08-18,44,0.69812036,49.39824,1,1.1199231,0,2
C,201935,2019-08-25,37,0.5061142,41.53943,1,1.0035527,0,1
C,201936,2019-09-01,46,0.7915091,51.643616,2,1.1924192,0,2
C,201937,2019-09-08,91,0.99998546,102.16454,4,2.1040175,1,2
C,201938,2019-09-15,67,0.85260123,75.22005,4,1.2081902,0,2
C,201939,2019-09-22,60,0.21117565,67.36124,4,0.868525,0,2
C,201940,2019-09-29,140,0.9999979,157.17622,4,1.9053078,1,2
C,201941,2019-10-06,180,1.0,202.08371,4,2.0255463,1,2
C,201942,2019-10-13,174,0.9964986,195.34758,4,1.3663538,1,2
C,201943,2019-10-20,164,0.58386505,184.12071,4,1.0237741,0,2
C,201944,2019-10-27,223,0.99452055,250.35925,4,1.2925466,1,2
C,201945,2019-11-03,386,1.0,433.35727,4,2.003359,1,2
C,201946,2019-11-10,462,1.0,518.6815,4,1.7962476,1,2
C,201947,2019-11-17,551,1.0,618.6007,4,1.5342178,1,2
C,201948,2019-11-24,472,0.77272296,529.9084,4,1.050495,0,2
C,201949,2019-12-01,571,0.9867463,641.05444,4,1.1454415,1,2
C,201950,2019-12-08,587,0.9808635,659.0174,4,1.1328346,1,2
C,201951,2019-12-15,463,0.0069359816,519.8042,4,0.85599756,0,2
C,201952,2019-12-22,247,0.0,277.30374,4,0.46984908,0,2
C,202001,2019-12-29,394,0.052575007,442.33878,4,0.89386714,0,2
C,202002,2020-01-05,579,1.0,650.03595,4,1.5587323,1,2
C,202003,2020-01-12,520,0.99978036,583.79736,4,1.2596813,1,2
C,202004,2020-01-19,468,0.21094622,525.41766,4,0.94951403,0,2
C,202005,2020-01-26,426,0.004265533,478.26477,4,0.8415256,0,2
C,202006,2020-02-02,276,1.9818591e-12,309.8617,4,0.59540313,0,2
C,202007,2020-02-09,266,2.3520087e-07,298.63483,4,0.67336375,0,2
C,202008,2020-02-16,157,1.458833e-13,176.2619,4,0.500512,0,2
C,202009,2020-02-23,124,1.8794588e-10,139.21323,4,0.5108524,0,2
C,202010,2020-03-01,92,4.8755783e-08,103.28723,4,0.5144764,0,2
C,202011,2020-03-08,69,8.069111e-06,77.46542,4,0.53452146,0,2
C,202012,2020-03-15,36,6.817642e-08,40.41674,1,0.37878892,0,1
C,202013,2020-03-22,20,9.679547e-08,22.453745,1,0.2984817,0,1
C,202014,2020-03-29,25,0.014383033,28.067183,2,0.584314,0,1
C,202015,2020-04-05,19,0.09386199,21.331059,2,0.68064195,0,1
C,202016,2020-04-12,28,0.75148684,31.435244,1,1.2077225,0,1
C,202017,2020-04-19,29,0.7902536,32.55793,1,1.2489864,0,1
C,202018,2020-04-26,78,0.9999996,87.5696,1,2.742654,1,2
C,202019,2020-05-03,140,1.0,157.17622,4,3.0490253,1,2
C,202020,2020-05-10,303,1.0,340.17426,4,3.3678215,1,2
C,202021,2020-05-17,203,0.9869045,227.90552,4,1.26326,1,2
C,202022,2020-05-24,200,0.17615457,224.53746,4,0.91317004,0,2
C,202023,2020-05-31,158,0.0007927691,177.38458,4,0.72101516,0,2
C,202024,2020-06-07,175,0.16626942,196.47028,4,0.904026,0,2
C,202025,2020-06-14,138,0.021759745,154.93085,4,0.79518497,0,2
C,202026,2020-06-21,58,3.499867e-12,65.11586,4,0.37106147,0,2
C,202027,2020-06-28,78,0.0004399749,87.5696,4,0.62355566,0,2
C,202028,2020-07-05,62,0.013766066,69.60661,4,0.69719726,0,2
C,202029,2020-07-12,61,0.17569642,68.483925,4,0.850824,0,2
C,202030,2020-07-19,48,0.056570746,53.88899,4,0.7415802,0,2
C,202031,2020-07-26,44,0.08427044,49.39824,4,0.76104903,0,2
C,202032,2020-08-02,36,0.061713625,40.41674,1,0.71711826,0,1
C,202033,2020-08-09,32,0.096861765,35.92599,1,0.7409901,0,1
C,202034,2020-08-16,29,0.15526423,32.55793,1,0.7798265,0,1
C,202035,2020-08-23,17,0.014612428,19.085684,1,0.5311059,0,1
C,202036,2020-08-30,31,0.6899683,34.803307,1,1.1378317,0,1
C,202037,2020-09-06,30,0.76005507,33.68062,1,1.2090335,0,1
C,202038,2020-09-13,30,0.65192074,33.68062,1,1.1081558,0,1
C,202039,2020-09-20,36,0.78225535,40.41674,1,1.2111888,0,1
C,202040,2020-09-27,34,0.6207644,38.171368,1,1.0784401,0,1
C,202041,2020-10-04,19,0.027144138,21.331059,1,0.5822272,0,1
C,202042,2020-10-11,22,0.13634239,24.69912,1,0.73783195,0,1
C,202043,2020-10-18,31,0.7953211,34.803307,1,1.2457466,0,1
C,202044,2020-10-25,30,0.77404207,33.68062,1,1.2247751,0,1
C,202045,2020-11-01,41,0.9374007,46.030178,1,1.446479,0,1
C,202046,2020-11-08,47,0.9397189,52.7663,1,1.4154774,0,2
C,202047,2020-11-15,65,0.9924767,72.97467,4,1.6140404,1,2
C,202048,2020-11-22,42,0.24848332,47.152866,1,0.8672867,0,1
C,202049,2020-11-29,69,0.91968924,77.46542,1,1.288689,0,2
C,202050,2020-12-06,79,0.97584796,88.69229,4,1.4064877,1,2
C,202051,2020-12-13,69,0.6599998,77.46542,4,1.0738616,0,2
C,202052,2020-12-20,69,0.42621958,77.46542,4,0.96915805,0,2
C,202053,2020-12-27,81,0.77654207,90.93767,4,1.1307758,0,2
C,202101,2021-01-03,207,1.0,232.39627,2,3.2980018,1,1
C,202102,2021-01-10,279,1.0,313.22974,2,2.912887,1,1
C,202103,2021-01-17,323,1.0,362.628,3,1.8078367,1,1
C,202104,2021-01-24,307,0.98026425,344.66498,3,1.1893957,1,1
C,202105,2021-01-31,236,0.0053314078,264.9542,2,0.800758,0,1
C,202106,2021-02-07,207,0.00021358117,232.39627,2,0.7265751,0,1
C,202107,2021-02-14,323,0.99780405,362.628,2,1.2683293,1,1
C,202108,2021-02-21,322,0.9979541,361.5053,2,1.2713597,1,1
C,202109,2021-02-28,339,0.976412,380.59097,3,1.1717539,1,1
C,202110,2021-03-07,227,0.000100340396,254.85,2,0.7248607,0,1
C,202111,2021-03-14,121,0.0,135.84515,2,0.41296253,0,1
C,202112,2021-03-21,71,0.0,79.71079,2,0.3161958,0,1
C,202113,2021-03-28,75,1.1579414e-06,84.201546,2,0.5201032,0,1
C,202114,2021-04-04,77,0.09972418,86.44692,1,0.8216805,0,1
C,202115,2021-04-11,135,0.999905,151.56277,1,1.6748153,1,1
C,202116,2021-04-18,70,0.05868696,78.58811,1,0.7802723,0,1
C,202117,2021-04-25,66,0.0067862114,74.09736,1,0.6778211,0,1
C,202118,2021-05-02,33,1.1451687e-06,37.04868,1,0.39834312,0,0
C,202119,2021-05-09,53,0.20592332,59.502426,1,0.85823184,0,1
C,202120,2021-05-16,44,0.311065,49.39824,1,0.9030587,0,1
C,202121,2021-05-23,36,0.14216894,40.41674,1,0.78928024,0,1
C,202122,2021-05-30,48,0.6715783,53.88899,1,1.096787,0,1
C,202123,2021-06-06,43,0.5450708,48.27555,2,1.0247476,0,1
C,202124,2021-06-13,61,0.9506191,68.483925,2,1.3809224,1,1
C,202125,2021-06-20,36,0.10043555,40.41674,1,0.7560036,0,1
C,202126,2021-06-27,39,0.15804978,43.7848,1,0.8072212,0,1
C,202127,2021-07-04,40,0.3598415,44.90749,1,0.9246875,0,1
C,202128,2021-07-11,22,0.015215561,24.69912,1,0.5695524,0,0
C,202129,2021-07-18,45,0.86024535,50.520927,1,1.2723602,0,1
C,202130,2021-07-25,25,0.14553963,28.067183,1,0.758324,0,0
C,202131,2021-08-01,40,0.76532775,44.90749,1,1.1826602,0,1
C,202132,2021-08-08,37,0.6440427,41.53943,1,1.091153,0,1
C,202133,2021-08-15,20,0.022733932,22.453745,1,0.5784995,0,0
C,202134,2021-08-22,24,0.13678335,26.944494,1,0.7470328,0,0
C,202135,2021-08-29,23,0.31980452,25.821808,1,0.87594545,0,0
C,202136,2021-09-05,24,0.531896,26.944494,1,1.0233018,0,0
C,202137,2021-09-12,17,0.16999084,19.085684,1,0.74050516,0,0
C,202138,2021-09-19,23,0.5667251,25.821808,1,1.0509641,0,0
C,202139,2021-09-26,36,0.97409356,40.41674,1,1.6783838,1,1
C,202140,2021-10-03,50,0.9972718,56.134365,1,1.9156628,1,1
C,202141,2021-10-10,55,0.97755945,61.7478,3,1.5268188,1,1
C,202142,2021-10-17,75,0.9941444,84.201546,3,1.5844127,1,1
C,202143,2021-10-24,68,0.8167158,76.342735,1,1.1742872,0,1
C,202144,2021-10-31,66,0.4962162,74.09736,1,0.99835616,0,1
C,202145,2021-11-07,85,0.9017071,95.42842,2,1.2313286,0,1
C,202146,2021-11-14,83,0.80927104,93.183044,2,1.1506557,0,1
C,202147,2021-11-21,89,0.78558826,99.91917,1,1.1297264,0,1
C,202148,2021-11-28,99,0.8595746,111.14604,1,1.172498,0,1
C,202149,2021-12-05,80,0.24959889,89.81498,1,0.9013601,0,1
C,202150,2021-12-12,84,0.3298472,94.30573,1,0.9355113,0,1
C,202151,2021-12-19,76,0.22709171,85.324234,2,0.8890568,0,1
C,202152,2021-12-26,3,0.0,3.3680618,2,0.03887454,0,0
C,202201,2022-01-02,121,0.99999326,135.84515,1,1.930624,1,1
C,202202,2022-01-09,138,1.0,154.93085,1,2.2542026,1,1
C,202203,2022-01-16,252,1.0,282.9172,3,2.5079105,1,1
C,202204,2022-01-23,189,0.9623672,212.1879,3,1.2113554,1,1
C,202205,2022-01-30,116,5.847524e-06,130.23172,2,0.60266834,0,1
C,202206,2022-02-06,114,7.321977e-05,127.98635,2,0.6383414,0,1
C,202207,2022-02-13,94,0.0015536845,105.5326,2,0.67673075,0,1
C,202208,2022-02-20,81,0.012494428,90.93767,2,0.72317356,0,1
C,202209,2022-02-27,127,0.97071594,142.58128,2,1.2870375,1,1
C,202210,2022-03-06,132,0.98364234,148.19472,2,1.3251495,1,1
C,202211,2022-03-13,99,0.16514249,111.14604,2,0.8749701,0,1
C,202212,2022-03-20,100,0.1164718,112.26873,2,0.85070074,0,1
C,202213,2022-03-27,103,0.35432875,115.63679,1,0.9499904,0,1
C,202214,2022-04-03,95,0.3184993,106.65529,1,0.93502015,0,1
C,202215,2022-04-10,108,0.70955515,121.25022,1,1.0794214,0,1
C,202216,2022-04-17,98,0.4405119,110.02335,1,0.97899985,0,1
C,202217,2022-04-24,98,0.4130112,110.02335,1,0.96938586,0,1
C,202218,2022-05-01,103,0.5807185,115.63679,1,1.028945,0,1
C,202219,2022-05-08,74,0.033104256,83.07886,1,0.75515,0,1
C,202220,2022-05-15,100,0.66990507,112.26873,1,1.0650564,0,1
C,202221,2022-05-22,72,0.09859808,80.83348,1,0.8156869,0,1
C,202222,2022-05-29,76,0.23057179,85.324234,1,0.89061874,0,1
C,202223,2022-06-05,62,0.07388179,69.60661,1,0.78358805,0,1
C,202224,2022-06-12,58,0.11488335,65.11586,1,0.80987316,0,1
C,202225,2022-06-19,53,0.14611441,59.502426,1,0.823485,0,1
C,202226,2022-06-26,58,0.48025236,65.11586,1,0.99089974,0,1
C,202227,2022-07-03,83,0.985156,93.183044,1,1.4462994,1,1
C,202228,2022-07-10,105,0.9989597,117.882164,1,1.6121045,1,1
C,202229,2022-07-17,86,0.67049855,96.5511,1,1.0706686,0,1
C,202230,2022-07-24,77,0.15094595,86.44692,1,0.85258555,0,1
C,202231,2022-07-31,93,0.6420307,104.40991,1,1.0554467,0,1
